Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
LMRKO,Landmark Infrastructure Partners LP,25.1,0,n/a,n/a,Consumer Services,Real Estate,http://www.nasdaq.com/symbol/lmrko
LMRKP,Landmark Infrastructure Partners LP,25.2,0,n/a,n/a,Consumer Services,Real Estate,http://www.nasdaq.com/symbol/lmrkp
LE,Lands&#39; End; Inc.,12.975,416432897.5,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/le
LSTR,Landstar System; Inc.,96.9,4066485729,n/a,1993,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/lstr
LNTH,Lantheus Holdings; Inc.,22.2,832633111.2,n/a,2015,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/lnth
LTRX,Lantronix; Inc.,1.92,34509302.4,n/a,2000,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/ltrx
RNLC,Large Cap US Equity Select ETF,20.8376,8335081.675,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rnlc
LSCC,Lattice Semiconductor Corporation,6.44,791937406.7,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/lscc
LAUR,Laureate Education; Inc.,11.33,2121772737,n/a,2017,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/laur
LAWS,Lawson Products; Inc.,24.35,216423481.8,n/a,n/a,Consumer Durables,Industrial Specialties,http://www.nasdaq.com/symbol/laws
LAYN,Layne Christensen Company,12.99,258266556.5,n/a,1992,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/layn
LCNB,LCNB Corporation,20,200370140,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/lcnb
LBIX,Leading Brands Inc,1.7,4764100.4,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/lbix
LPTX,LEAP THERAPEUTICS; INC.,6.12,57503030.4,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/lptx
LGCY,Legacy Reserves LP,1.72,125311374,n/a,2007,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/lgcy
LGCYO,Legacy Reserves LP,5.68,39760000,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/lgcyo
LGCYP,Legacy Reserves LP,5.62,11240000,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/lgcyp
LTXB,LegacyTexas Financial Group; Inc.,36.79,1767393771,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/ltxb
DDBI,Legg Mason Developed EX-US Diversified Core ETF,29.289,5857800,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ddbi
EDBI,Legg Mason Emerging Markets Diversified Core ETF,32.65,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/edbi
INFR,Legg Mason Global Infrastructure ETF,29.59,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/infr
LVHD,Legg Mason Low Volatility High Dividend ETF,30.64,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lvhd
SQLV,Legg Mason Small-Cap Quality Value ETF,25.69,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sqlv
UDBI,Legg Mason US Diversified Core ETF,31.16,3240640,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/udbi
LMAT,LeMaitre Vascular; Inc.,33.5,645375490,n/a,2006,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/lmat
TREE,LendingTree; Inc.,257.75,3084957685,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/tree
LXRX,Lexicon Pharmaceuticals; Inc.,9.82,1036809898,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/lxrx
LGIH,LGI Homes; Inc.,63.14,1364803870,n/a,2013,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/lgih
LHCG,LHC Group,66.27,1211392936,n/a,2005,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/lhcg
LLIT,Lianluo Smart Limited,1.46,25276375.56,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/llit
LBRDA,Liberty Broadband Corporation,87.76,15957501724,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lbrda
LBRDK,Liberty Broadband Corporation,88.52,16095693398,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lbrdk
LEXEA,Liberty Expedia Holdings; Inc.,44.94,2572928429,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/lexea
LEXEB,Liberty Expedia Holdings; Inc.,55,3148613820,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/lexeb
LBTYA,Liberty Global plc,29.72,24385461472,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lbtya
LBTYB,Liberty Global plc,31,25797878282,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lbtyb
LBTYK,Liberty Global plc,28.68,23532134422,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lbtyk
LILA,Liberty Global plc,22.2,3800118811,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lila
LILAK,Liberty Global plc,22.2,3800118811,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lilak
LVNTA,Liberty Interactive Corporation,56.565,4841421315,n/a,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/lvnta
LVNTB,Liberty Interactive Corporation,59.88,5125153511,n/a,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/lvntb
QVCA,Liberty Interactive Corporation,23.91,10787669471,n/a,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/qvca
QVCB,Liberty Interactive Corporation,22.25,10038713749,n/a,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/qvcb
BATRA,Liberty Media Corporation,22.65,0,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/batra
BATRK,Liberty Media Corporation,22.6,1117954426,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/batrk
FWONA,Liberty Media Corporation,35.8,0,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/fwona
FWONK,Liberty Media Corporation,37.44,8641152000,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/fwonk
LSXMA,Liberty Media Corporation,40.99,0,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/lsxma
LSXMB,Liberty Media Corporation,44.5,0,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/lsxmb
LSXMK,Liberty Media Corporation,41,13776474124,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/lsxmk
TAX,Liberty Tax; Inc.,11.7,148396470.3,n/a,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/tax
LTRPA,Liberty TripAdvisor Holdings; Inc.,8.6,645480602.4,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/ltrpa
LTRPB,Liberty TripAdvisor Holdings; Inc.,11.595,870272975,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/ltrpb
LPNT,LifePoint Health; Inc.,44.2,1742178051,n/a,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/lpnt
LCUT,Lifetime Brands; Inc.,16.75,247873870,n/a,1991,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/lcut
LFVN,Lifevantage Corporation,4.94,70287031.36,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/lfvn
LWAY,Lifeway Foods; Inc.,9.48,152328716.4,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/lway
LGND,Ligand Pharmaceuticals Incorporated,139.59,2938857227,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/lgnd
LTBR,Lightbridge Corporation,1.16,12457129.8,n/a,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/ltbr
LPTH,LightPath Technologies; Inc.,2.91,70560140.61,n/a,1996,Technology,Semiconductors,http://www.nasdaq.com/symbol/lpth
LLEX,Lilis Energy; Inc.,4.93,250536260,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/llex
LMB,Limbach Holdings; Inc.,13.36,99593482.72,n/a,n/a,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/lmb
LLNW,Limelight Networks; Inc.,5.9,647295672.9,n/a,2007,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/llnw
LMNR,Limoneira Co,22.99,331171662.7,n/a,n/a,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/lmnr
LINC,Lincoln Educational Services Corporation,2.4,59325732,n/a,2005,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/linc
LECO,Lincoln Electric Holdings; Inc.,86.72,5702334477,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/leco
LIND,Lindblad Expeditions Holdings Inc. ,10.47,471841627.3,n/a,2013,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/lind
LINDW,Lindblad Expeditions Holdings Inc. ,1.65,0,n/a,2013,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/lindw
LINU,LiNiu Technology Group,1.7701,3684649.011,n/a,n/a,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/linu
LPCN,Lipocine Inc.,3.86,79795880.88,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/lpcn
LQDT,Liquidity Services; Inc.,5.35,168542917.2,n/a,2006,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/lqdt
LFUS,Littelfuse; Inc.,195.66,4444100713,n/a,n/a,Consumer Durables,Electrical Products,http://www.nasdaq.com/symbol/lfus
LIVN,LivaNova PLC,80.27,3869941841,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/livn
LOB,Live Oak Bancshares; Inc.,23.05,918822488.4,n/a,2015,Finance,Major Banks,http://www.nasdaq.com/symbol/lob
LIVE,Live Ventures Incorporated,14.35,28849426.55,n/a,n/a,Finance,Finance/Investors Services,http://www.nasdaq.com/symbol/live
LPSN,LivePerson; Inc.,11.1,653794817.4,n/a,2000,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/lpsn
LKQ,LKQ Corporation,37.16,11484081023,n/a,n/a,Consumer Services,Motor Vehicles,http://www.nasdaq.com/symbol/lkq
LMFA,LM Funding America; Inc.,2.04,6732000,n/a,2015,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/lmfa
LMFAW,LM Funding America; Inc.,0.1097,0,n/a,2015,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/lmfaw
LOGI,Logitech International S.A.,35.46,5825116538,n/a,1997,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/logi
LOGM,LogMein; Inc.,115.5,6084725262,n/a,2009,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/logm
CNCR,Loncar Cancer Immunotherapy ETF,24.74,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cncr
LONE,Lonestar Resources US Inc.,3.74,81623686.1,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/lone
LTEA,Long Island Iced Tea Corp.,2.84,27705923.88,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/ltea
LORL,Loral Space and Communications; Inc.,45.55,1408986808,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/lorl
LOXO,Loxo Oncology; Inc.,81.19,2423740307,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/loxo
LPLA,LPL Financial Holdings Inc.,50.33,4539269243,n/a,2010,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/lpla
LRAD,LRAD Corporation,2.05,65446461.15,n/a,n/a,Consumer Non-Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/lrad
LYTS,LSI Industries Inc.,6.73,173578908.2,n/a,1985,Consumer Durables,Building Products,http://www.nasdaq.com/symbol/lyts
LULU,lululemon athletica inc.,64.87,8782233519,n/a,2007,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/lulu
LITE,Lumentum Holdings Inc.,57.1,3540200000,n/a,n/a,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/lite
LMNX,Luminex Corporation,20.91,921179030.4,n/a,2000,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/lmnx
LMOS,Lumos Networks Corp.,17.975,430394478.5,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/lmos
LUNA,Luna Innovations Incorporated,1.59,44880033.24,n/a,2006,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/luna
MBTF,M B T Financial Corp,10.4,237853886.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/mbtf
MACQ,M I Acquisitions; Inc.,10.15,71646241.45,n/a,2016,Finance,Business Services,http://www.nasdaq.com/symbol/macq
MACQU,M I Acquisitions; Inc.,10.5408,0,n/a,2016,n/a,n/a,http://www.nasdaq.com/symbol/macqu
MACQW,M I Acquisitions; Inc.,0.45,0,n/a,2016,Finance,Business Services,http://www.nasdaq.com/symbol/macqw
MIII,M III Acquisition Corp.,9.88,189794800,n/a,2016,Finance,Business Services,http://www.nasdaq.com/symbol/miii
MIIIU,M III Acquisition Corp.,10.48,0,n/a,2016,Finance,Business Services,http://www.nasdaq.com/symbol/miiiu
MIIIW,M III Acquisition Corp.,0.6299,0,n/a,2016,Finance,Business Services,http://www.nasdaq.com/symbol/miiiw
MBVX,MabVax Therapeutics Holdings; Inc.,0.6508,12312862.66,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mbvx
MCBC,Macatawa Bank Corporation,9.73,330247905.2,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/mcbc
MFNC,Mackinac Financial Corporation,15.1,95053443,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/mfnc
MTSI,MACOM Technology Solutions Holdings; Inc.,36.64,2353530133,n/a,2012,Technology,Semiconductors,http://www.nasdaq.com/symbol/mtsi
MGNX,MacroGenics; Inc.,18.68,687395326.2,n/a,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mgnx
MDGL,Madrigal Pharmaceuticals; Inc.,43.97,549436148.9,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mdgl
MAGS,Magal Security Systems Ltd.,4.35,100104148.8,n/a,1993,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/mags
MGLN,Magellan Health; Inc.,83.25,1971572787,n/a,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/mgln
MGIC,Magic Software Enterprises Ltd.,8.65,384805941.4,n/a,1991,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mgic
CALL,magicJack VocalTec Ltd,8.3,133738315,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/call
MNGA,MagneGas Corporation,0.4381,7466848.913,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mnga
MGYR,Magyar Bancorp; Inc.,12.05,70139989.3,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/mgyr
MHLD,Maiden Holdings; Ltd.,6.9,597681650.1,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mhld
MSFG,MainSource Financial Group; Inc.,34.82,890568646.3,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/msfg
MMYT,MakeMyTrip Limited,26.9,2466131018,n/a,2010,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/mmyt
MBUU,Malibu Boats; Inc.,27.81,564182804.9,n/a,2014,Capital Goods,Marine Transportation,http://www.nasdaq.com/symbol/mbuu
MLVF,Malvern Bancorp; Inc.,25.15,165303002.6,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/mlvf
MAMS,MAM Software Group; Inc.,8.5501,107427466.4,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mams
TUSK,Mammoth Energy Services; Inc.,20.89,929651438.5,n/a,2016,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/tusk
MANH,Manhattan Associates; Inc.,41.36,2851075001,n/a,1998,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/manh
LOAN,Manhattan Bridge Capital; Inc,5.9,47842710.6,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/loan
MNTX,Manitex International; Inc.,8.06,133446832.7,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mntx
MTEX,Mannatech; Incorporated,14.25,38637051,n/a,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/mtex
MNKD,MannKind Corporation,3.24,342404340.5,n/a,2004,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mnkd
MANT,ManTech International Corporation,49.64,1935657543,n/a,2002,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/mant
MAPI,Mapi - Pharma Ltd.,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mapi
MARA,Marathon Patent Group; Inc.,1.34,10419861.44,n/a,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/mara
MCHX,Marchex; Inc.,3.19,139304971.3,n/a,2004,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/mchx
MARPS,Marine Petroleum Trust,3.85,7700000,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/marps
MRNS,Marinus Pharmaceuticals; Inc.,7.83,316568434.7,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mrns
MKTX,MarketAxess Holdings; Inc.,173.59,6516037241,n/a,2004,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/mktx
MRLN,Marlin Business Services Corp.,23.275,291146719,n/a,2003,Finance,Major Banks,http://www.nasdaq.com/symbol/mrln
MAR,Marriott International,120.1,44727656652,n/a,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/mar
MBII,Marrone Bio Innovations; Inc.,0.9399,29466689.29,n/a,2013,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/mbii
MRTN,Marten Transport; Ltd.,18.8,1025009652,n/a,1986,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/mrtn
MMLP,Martin Midstream Partners L.P.,14.45,555553543.4,n/a,2002,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/mmlp
MRVL,Marvell Technology Group Ltd.,20.125,9977975000,n/a,2000,Technology,Semiconductors,http://www.nasdaq.com/symbol/mrvl
MASI,Masimo Corporation,86.5,4469553956,n/a,2007,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/masi
MTCH,Match Group; Inc.,28.45,7459963890,n/a,2015,Technology,Computer Software: Programming; Data Processing,http://www.nasdaq.com/symbol/mtch
MTLS,Materialise NV,14.51,194178188.7,13382370,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mtls
MPAC,Matlin & Partners Acquisition Corporation,9.7,394062500,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/mpac
MPACU,Matlin & Partners Acquisition Corporation,10.17,0,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/mpacu
MPACW,Matlin & Partners Acquisition Corporation,0.4,0,n/a,2017,Finance,Business Services,http://www.nasdaq.com/symbol/mpacw
MTRX,Matrix Service Company,15.475,413529016.2,n/a,1990,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/mtrx
MAT,Mattel; Inc.,14.63,5028763317,n/a,n/a,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/mat
MATR,Mattersight Corporation,2.9,94971609.9,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/matr
MATW,Matthews International Corporation,58.25,1874891061,n/a,1994,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/matw
MXIM,Maxim Integrated Products; Inc.,53.56,15076422135,n/a,1988,Technology,Semiconductors,http://www.nasdaq.com/symbol/mxim
MXWL,Maxwell Technologies; Inc.,4.55,168527491,n/a,n/a,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mxwl
MZOR,Mazor Robotics Ltd.,59.94,990802925.3,16529912,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/mzor
MBFI,MB Financial Inc.,42.81,3591033199,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/mbfi
MBFIP,MB Financial Inc.,25.351,101404000,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/mbfip
MCFT,MCBC Holdings; Inc.,21.49,400518693.1,n/a,2015,Capital Goods,Marine Transportation,http://www.nasdaq.com/symbol/mcft
MGRC,McGrath RentCorp,45.84,1101632014,n/a,1984,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/mgrc
MDCA,MDC Partners Inc.,10.05,501847704.8,n/a,n/a,Technology,Advertising,http://www.nasdaq.com/symbol/mdca
MFIN,Medallion Financial Corp.,2.79,67730173.92,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/mfin
MFINL,Medallion Financial Corp.,24.37,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/mfinl
MTBC,Medical Transcription Billing; Corp.,2.5798,29738017.61,n/a,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mtbc
MTBCP,Medical Transcription Billing; Corp.,25.315,17069879.19,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mtbcp
MNOV,MediciNova; Inc.,6.26,225990588.6,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mnov
MDSO,Medidata Solutions; Inc.,65.69,3842405170,n/a,2009,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mdso
MDGS,Medigus Ltd.,2.06,2086102.26,1012671,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/mdgs
MDWD,MediWound Ltd.,4.575,100439906.9,n/a,2014,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/mdwd
MDVX,Medovex Corp.,1.09,22805671.06,n/a,2015,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/mdvx
MDVXW,Medovex Corp.,0.2,0,n/a,2015,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/mdvxw
MEDP,Medpace Holdings; Inc.,34.56,1299671793,n/a,2016,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/medp
MEIP,MEI Pharma; Inc.,2.49,92005940.73,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/meip
